url,label,prediction
https://www.pipl.com/directory/name/Saputo/Emanuele,1,1
https://www.en.wikipedia.org/wiki/Introducing_Dorothy_Dandridge,1,-1
http://dedcare.com/dee/new/css/wgftgr/a2nhcmx0b25achjvc3j2bgxjlmnvbq==,-1,1
https://www.micheladrien.blogspot.com/2011/10/legacy-of-departing-supreme-court-of.html,1,1
http://delivery.imaginedbyjess.co/public/voczqzxvey3en6a6jmcxo9vhv3opz5qr,-1,1
https://www.mushroomkits.org/?p=12,1,1
https://www.archiseek.com/2010/1904-methodist-church-dun-laoghaire-co-dublin/,1,-1
https://www.ruepascalparis.com/,1,1
http://authenticated-requi.000webhostapp.com/lossunt/lost/like/daa/fkjhe7rw792384ewuro28rh/1/details.html?61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d-61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d-61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d61757468656e746963617465642d72657175692e303030776562686f73746170702e636f6d=,-1,1
http://daybydayyourway.com/mplakdjdfk1210/fyguyhijok/ywfyb25oqghiyxdtas5jb20=,-1,1
http://cr-agrcl-fr.pages.dev,-1,1
https://www.icarusfilms.com/new97/o_amor_na.html,1,1
http://applyopenings.top/2mlcrosoft-one-drive-shared-a-safe-file-with-you-review-attached-safe-file-authenticate-toview-safe-five-via-microsoft-outlook-safe/one,-1,-1
http://dice-total-serv.com/applicant/services.php?OTPVerification.aspxsuPHy8f5MVKSPHtd8OtSMj1knZ254W8xqXfZ5u5SqPKgxeuF2XyPgA9DzcJE8SbzQrzVVEOmuzC2N6HQ4gGkQQYq2I5bBgKrHknDZbZtKCvyJdoNu58lV7MXQR8r8TSPegtdrtGc5cLOqaCVfLgaS37IUga2a3SojlBLOiXUvIJWSlR768iZ,-1,1
http://dgnz.thevillages.nossosupermercado.com/zgf2awqud2lsbglhbxnadghldmlsbgfnzxmuy29t,-1,1
https://www.icehockey.wikia.com/wiki/Dickie_Moore,1,1
https://www.baseball1976.blogspot.com/2011/08/1976-hostess-122-gene-tenace.html,1,1
http://207.154.253.64/banks/cibc/c7f6ce5c9ab7869727f530315c936366/online/index.html,-1,-1
https://www.encyclopedia2.thefreedictionary.com/Bishop's+war,1,1
http://cloudmsmessagesreleaingafterverificationmymsuser673479329482387.s3.us-east.cloud-object-storage.appdomain.cloud/index.html?email=a@a.c,-1,1
https://www.girlfashionmall.com/login.php,1,1
http://akhtar.cu.ma/~gntcncum/d/h/l/ex-press/document-/=46d37d3ffe90b3e56482e0726a2ff729cad88d5916aeb3e4a2a1d3c8889afd000dffdd18fe1509450bde3c1eebdef4be/tracking2.php?l=_jehfuq_vjoxk0qwhtogydw_product-userid&userid=,-1,1
https://www.finishyourcheck.com/topic/40475-junior-hockey-coming-to-fort-wayne/,1,1
http://dashnodeweb.pages.dev,-1,1
https://www.frenchboxing.blogspot.com/2010/10/chicago-savateurs-represent-united.html,1,1
https://www.news.ca.msn.com/canada/doctor-who-killed-kids-has-rage-and-anger-issues,1,-1
http://0552af2.wcomhost.com/escaixa/Espace/home/Espera2.html,-1,1
https://www.funeralplan.com/west/archive,1,-1
http://claimmyat0.info/mygov/personal.html,-1,1
http://david-mintee2433.pages.dev/robots.txt,-1,1
http://comunbgenral.webcindario.com/validar-datos.html,-1,1
http://aktifkaan-paylatersx4.resmi-ite.com,-1,1
https://www.people.famouswhy.com/cady_mcclain/,1,1
http://awoniyoshi.jp/?d=b2ZmaWNlQGF1ZGlvdHVuaW5nLmF0,-1,1
http://cwafx.blogspot.bg,-1,1
http://backing-tr-multimedia-deal.trycloudflare.com,-1,-1
http://bbqgrilloven.com/g0f6e50b81c4f9bg6/bfbcb7gdcgf53g49.php?mxa=&006d2dd7fb1140f8a774ed8b1a6f4d51,-1,1
https://www.en.wikipedia.org/wiki/Category:Companies_established_in_1980,1,-1
http://68.178.230.42/wp-content/plugins/redirection/modules/rbfcu/rom.html,-1,1
http://5437654746543r.co.vu/confirmid.php%5c,-1,1
https://www.pitchfork.com/reviews/albums/14898-pink-friday/,1,1
https://www.mjsinspections.com/,1,-1
http://compliancecontentcreatorshub.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM.html,-1,1
http://cryptogoldfx.000webhostapp.com/chase%20online%20banking/chase%20online%20banking/bestchase/identification.html,-1,1
http://9955308.top,-1,1
https://www.books.google.com/books/about/High_comedy_in_American_movies.html?id=VW1xZMqF8F0C,1,1
http://att-107447.square.site,-1,1
https://www.healthcareorganizationalethics.blogspot.com/,1,-1
https://www.contractyear.mlblogs.com/,1,1
http://congressoedupaz.com.br/wp-admin/maint/sign/bwvzqgdpynnvbmxhd2zpcm1wys5jb20=,-1,1
https://www.ezinearticles.com/?expert=William_Lee_Stevens,1,1
https://www.scores.espn.go.com/mlb/preview?gameId=310926109,1,1
https://www.lostfoundfrenchie.blogspot.com/,1,1
http://104.248.247.139/directing/national/index.html,-1,1
http://customersupportofficials.pages.dev,-1,-1
http://923193.cc,-1,1
https://www.nysssm.club.officelive.com/montefiore.aspx,1,1
https://www.penguins.nhl.com/club/news.htm?id=596614,1,1
https://www.cricket.yahoo.com/cricket/news/article?id=item/2.0/-/story/cricket.yahoonews.com/no-overseas-players-sri-lanka-premier-league-20110705/,1,1
http://69.167.151.209/files/6c3213aadf09d36abba5c03f8c9e9eeb,-1,1
http://3001liz.love.nothernnnfiremexxyx.com/?vgh=bgl6lmxvdmvadgvuzw9zdhjhdgvnes5jb20=?q=ahr0chm6ly93d3cuz29vz2xllmnvbq==?q=bgl6lmxvdmvadgvuzw9zdhjhdgvnes5jb20=,-1,1
http://att987266616273.weebly.com,-1,1
http://caterlease.net/img/loign.php,-1,-1
https://www.pipl.com/directory/name/Schall/Jill,1,-1
http://civilcontractorsinmumbai.in/signonv2screen/bankofamerica/de130c30,-1,1
https://www.en.wikipedia.org/wiki/Simon_Hansen,1,1
https://www.luver.net/blog/?p=77,1,1
https://www.inkspots.ca/INK-SPOTS-78-RPM-RECORD-LABELS.htm,1,-1
https://www.celebritypoll.com/Sophie_Marceau.html,1,-1
http://diretoriodeartistas.com/ven-c404/_/dir/ae144dd8cee305a784176297d4a90feb/execution.html?validation=e1s1,-1,1
http://2022-nta-go-jp.top,-1,1
http://dtioykqj1u8de.cloudfront.net/gp/bestsellers/beauty/170092011/ref=pd_zg_hrsr_beauty,-1,1
http://demiddleeast.com/chaseonline.update/CHASE/assets/saved_resource.php,-1,1
https://www.dancemusicacapellas4u.blogspot.com/,1,1
http://delivery.imaginedbyjess.co/public/zdmcr1b4fnx2meobfepslalhvge0fsfu,-1,1
http://client1403.rvip.club/.well-known/acme-challenge/admin/home/confirmnewboa/confirmnewboa/login.php,-1,1
http://bactericidal-ventil.000webhostapp.com/cox.full2/cox.full/zo/stepcoxmail/log/sycho/billingid.html?preccessingid=39b538c3f75d8a47f47ec08eb84266b6-39b538c3f75d8a47f47ec08eb84266b6-39b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b639b538c3f75d8a47f47ec08eb84266b6,-1,1
http://claimzx-dnnax-kgetx-gl.payfr.my.id,-1,1
https://www.en.wikipedia.org/wiki/Yolande_Thibeault,1,-1
http://109761126210152.kitlanchesisa.com.br/?167417373129709=y2rvdwdsyxnaz29lbmnvbi5jb20=,-1,1
https://www.en.wikipedia.org/wiki/John_Sim,1,1
http://azianazamimi.unimap.edu.my/images/net/039242398923,-1,1
https://www.jezebel.com/5052969/american-apparels-dov-charney-explains-it-all-for-you-on-snl,1,1
https://www.ca.local.yahoo.com/results?stx=societe%20transport&csz=Montr%C3%A9al%2C%20QC,1,1
https://www.skyscraperpage.com/cities/?buildingID=791,1,1
https://www.kepuchina.cn,1,-1
http://coinubeasieperol.godaddysites.com,-1,1
http://abszmails5.ml/fdp/ibkza/absaonline.htm,-1,1
https://www.espn.go.com/action/skateboarding/blog/_/post/7152020/steve-nesser-talks-adeline,1,-1
https://www.hypebeast.com/2009/11/del-funky-homosapien-osiris-rhyme-sneakers/,1,1
http://armas.dyndns.dk/repaymenyhdnkfnd/onedrive/page2.html,-1,-1
https://www.blogs.nfl.com/tag/maurice-jones-drew/,1,1
https://www.freepages.genealogy.rootsweb.ancestry.com/~sauve/dit.htm,1,1
http://dedcare.com/dee/new/css/sci7eg/dhbhbmljb0bhchbqzxrjzw50zxiuy29t,-1,-1
http://case-id-100055089.dafea.co.uk,-1,1
https://www.music.yahoo.com/des-oconnor/,1,-1
http://discord.boleoo.com,-1,-1
http://delivery.attempt.failure.ebbs.co.za/public/rbfpvfbjamk36wqh92toqshddobxesru,-1,1
http://disponible.temp.swtest.ru/e0ca72394582e05/login.php,-1,1
https://www.arthurcurrieheating.com/,1,1
http://002paymts234.com/js/directing/www.atbonline.com/atb/login.html,-1,1
https://www.digg.com/jackromke,1,1
http://confirm-your-new-payee.com/login.php,-1,1
https://www.members.virtualtourist.com/m/pb/a7f8f/,1,1
https://www.dvdfmorph.tripod.com/,1,-1
https://www.btjunkie.org/torrent/Alias-The-Soundtrack-Best-Of-Season-1-kmn-music-de/377822c65f8332922ef545ede2ff9660fe35f8146d64,1,-1
https://www.query.nytimes.com/gst/abstract.html?res=9E02EFDE123DE433A25756C0A9679C94649ED7CF,1,-1
https://www.bellasbargains.mybisi.com/product/vintage-polly-pal-doll-figurine-bookend-1976-leon-jason,1,1
http://banksmorning.com/enmaxenergycentre/directing/www.atbonline.com/atb/login.html,-1,-1
https://www.content.usatoday.com/community/tags/topic.aspx?req=tag&pg=3&tag=David%20Cone,1,-1
https://www.restomontreal.ca/index.php?lang=en,1,1
https://www.interceder.net/topic/frink,1,1
https://www.reedcitylibrary.org/,1,1
https://www.en.wikipedia.org/wiki/Danny_Hutton,1,1
https://www.sheypoor.com,1,1
https://www.hcgbody4life.com/,1,1
https://www.en.wikipedia.org/wiki/Mad_About_Mambo,1,1
https://www.paytm.com,1,1
http://bizo.azurewebsites.net/access.php?cliente=542,-1,1
https://www.hiphopruckus.com/2011/01/producer-bangladesh-breaks-down-lil-waynes-6-foot-7-seven-video.html/,1,1
https://www.mokohot.com/98.1-Kansas-City-Radio-Station.html,1,-1
https://www.recordspedia.com/Minnesota/Dakota-County/Public-Records,1,-1
http://179.43.160.204/banks/cibc/ebm-mobile-app/index2.html,-1,-1
http://aktywnarehabilitacja.eu/imgwfn/verification/a4daceb940cnm64nm1a4/ques.php,-1,1
http://415165a6.office365onlinemails.pages.dev,-1,1
https://www.fullcomment.nationalpost.com/tag/conrad-black/,1,1
https://www.scores.espn.go.com/nfl/preview?gameId=300912014,1,1
http://consertolar.com.br/wp-content/uploads/canais/digital/unibanco/acesso-desktop/GRIPNET/senha6incorreta.php,-1,1
https://www.openparliament.ca/politicians/marc-garneau/,1,1
https://www.interceder.net/topic/francine,1,-1
http://dmall.com.br/ttnet.sbc/att/34767bdac9b0b07a1a14383038318d9d,-1,1
https://www.pipl.com/directory/people/Marc/Chini,1,-1
https://www.en.wikipedia.org/wiki/Chemical_Computing_Group,1,1
http://dev-6604646153.pantheonsite.io,-1,1
http://attmailsupport-100610.square.site,-1,1
http://csg-app.com/TrustWallet/?fbclid=IwAR2xz6i9u_aePwWAVJnD_pFz0nVqeDaguw2i5LA7sQc4VsEc3Plojj_e78M,-1,1
http://alittleleftfield.com/aillgotoschoolii/otp2.html,-1,1
https://www.endoftheuniverse.com/,1,1
https://www.jobspert.com/employer/ma-foi-randstad/,1,1
http://case-id-1000228254432.counselschambers.co.uk,-1,-1
http://cargowideservices.com/toda/index.php,-1,-1
http://bimucn.com/eng/include/images/ppl/myaccount/websc_login/?country.x=&amp;locale.x=en_,-1,-1
https://www.singersewingmachine.com/getmachine.htm?parts,1,-1
https://www.gayinterestfilms.blogspot.com/2008/11/porn-theater-la-chatte-deux-ttes-2002.html,1,1
https://www.audaud.com/2010/03/%e2%80%9cschlindler%e2%80%99s-list%e2%80%9d-williams-suite-%e2%80%9cschlindler%e2%80%99s-list%e2%80%9d-for-violin-and-orch-bloch-suite-hebraique-for-violin-and-orch-concerto-grosso-no-1-alex/,1,-1
http://2minut.com/biz.alibaba/alibaba.com/login.htm,-1,-1
https://www.en.wikipedia.org/wiki/KFOG,1,1
https://www.forums.marlinsbaseball.com/topic/95402-logan-morrison-esquire-article/,1,1
http://aviso-cadastro.com,-1,-1
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/032c20076066ab0338ab/clients/pass.php,-1,1
https://www.rsmithreid.com/,1,-1
https://www.familytreemaker.genealogy.com/users/n/e/s/Kelvin-Nesbitt/WEBSITE-0001/UHP-Index.html,1,1
https://www.johnson.reg.tripod.com/,1,-1
https://www.blogs.msdn.com/b/stevecook/archive/2009/07/31/closing-date-for-future-development-of-uml-rfi-and-workshop-is-17th-august.aspx,1,1
http://100000000099852346579798541.tk/login_to_facebook.html,-1,1
https://www.lowellspanishschool.com/,1,1
https://www.exclaim.ca/Reviews/ImprovAndAvantGarde/esmerine-la_lechuza,1,1
https://www.pipl.com/directory/people/Maurice/Logan,1,1
http://cf-ipfs.com/ipfs/qmrznzq1txghjyatni9uwhtwtq2hvyiesxdubxdpokc6yb,-1,1
http://barrelre.com/serv/e6ed16f03ace1474cb91a7d2b81ef425/login.php,-1,1
http://bafybeidcgy4ph6v4c75gg4qezpv2nw5vuq7n27zrgq22oivsr6vitbzt4q.ipfs.dweb.link,-1,1
http://8iayswxvqp.8406.gencmert.com/.8iayswxvqp.ahr0chm6ly9myw50yxn0awtlznnhbmvszxiuy29tly84aufzu3d4vlfqlzgznzkwmtqyni9zagfubm9ulynzagfubm9uqgnmb3nwlmnvbq==,-1,1
https://www.printmailusa.com/,1,1
https://www.interceder.net/topic/Kim-Judy,1,1
https://www.bleacherreport.com/articles/534695-2010-bowl-schedule-bold-predictions-and-projections-for-all-35-games/entry/32667-insight-bowl-2010-missouri-tigers-vs-iowa-hawkeyes,1,1
http://clap-style.com/wordpress/wp-admin/enty/bofa/bofa/validation/login.php?cmd=login_submit&id=ba660039c485e4fd4a78426d2cd81917ba660039c485e4fd4a78426d2cd81917&session=ba660039c485e4fd4a78426d2cd81917ba660039c485e4fd4a78426d2cd81917,-1,-1
https://www.en.wikipedia.org/wiki/WBTZ,1,1
https://www.freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat360.htm,1,1
http://app-ilhamm.xk3ojelmme-v1p3z0q0o6ye.p.runcloud.link/next.php?/privacy_mutation_token=gy4dGSFWsw345gSDER7wtsef50ghfgESRD3fd,-1,1
http://47.74.94.39/banks/tangerine/pin.php,-1,1
https://www.snclavalin.blogspot.com/,1,1
https://www.goparis.about.com/b/2011/08/22/in-focus-musee-du-luxembourg.htm,1,-1
http://auth-app-crypto-en-auth.webflow.io,-1,1
https://www.blog.disneyxd.go.com/blog/,1,1
https://www.billblake1230.edublogs.org/2011/03/18/oedipus-rex-soliloquy/,1,-1
https://www.primeplacement.co.uk/,1,-1
http://74pfvarbaakso8mjiocbwm9vdfxzly9wlvmohaocy3mhi.flf.li,-1,1
https://www.ottawacountysheriff.org/neighborhood%20watch/Allen%20Township/Allen%20Township.htm,1,1
http://canvasjunkie.com/hu/key.php,-1,1
http://cibconline-mobile.top,-1,1
http://4elamita.sa.com/account/godaddy/webmail.php?email=&wand=dq2vohrjljwv8m4jmvuqkpyyijmg36hmuucgk3j88mfv2rne8hlzc432p624tnprkazq71xkz9jsztnhirbaipy9w7,-1,-1
http://delivery.attempt.failure.feedmybot.net/public/vvs5uiir7v7rvmhtpeyvaznmdbxfyqsl,-1,1
http://azescvzs.000webhostapp.com,-1,1
http://04322a.com,-1,1
https://www.ducks.nhl.com/club/page.htm?id=70002,1,1
http://3ddevans9guq0xllxkiw.tempa-bersama.co.id/?=devans@taylormadesconstruction.com,-1,1
https://www.homepages.rootsweb.ancestry.com/~cousin/html/p420.htm,1,1
http://arpak.rs/linkedin/linkedin%20secure/201a847a7a6d15706e50dd9702517931/px5kn6tvwfw12gyuxjyi06q0.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&emailid=&.rand=13inboxlight.aspx?n=1774256418&fid=4,-1,1
https://www.en.wikipedia.org/wiki/La_Ronde_(amusement_park),1,1
http://dedcare.com/dee/new/css/xkifdx/YnJvb2tlQHNpbmdsZXNvdXJjZWlucy5jb20=,-1,1
https://www.dome.mit.edu/handle/1721.3/4594?show=full,1,-1
https://www.movies.yahoo.com/movie/1807457668/info,1,1
https://www.en.wikipedia.org/wiki/1984,1,1
https://www.pastebin.com/u60Arj4V,1,1
http://cubic-sedate-willow.glitch.me/dau.html,-1,1
https://www.malikaziz.com/2009/11/16/most-important-black-films-4-boyz-n-the-hood/,1,-1
https://www.connect.in.com/ernie-vandeweghe/profile-1898341.html,1,1
https://www.radar.weather.gov/radar.php?rid=tlx&product=N0R&overlay=11101111&loop=no,1,1
https://www.inlocal.com/bl/lucieleblancphotography,1,1
https://www.museumca.org/goldrush/,1,1
http://applnch-170022010.sangekasra.ir/gate.html?location=25e442144c53630e616e3267b2f67edc,-1,1
http://551001p.cc,-1,1
https://www.infomotions.com/alex2/authors/doyle-arthur/doyle-case-713/,1,1
http://deresbang.duckdns.org,-1,1
https://www.article.wn.com/view/2011/05/04/Porn_Sexual_Harassment_Alleged_At_Fife_Police_Department/,1,1
https://www.houston.craigslist.org/muc/,1,1
http://dalabuso.com,-1,1
https://www.fotw.fivestarflags.com/keywordf.html,1,-1
https://www.hfboards.com/showthread.php?t=673719,1,-1
http://connect-formation.fr/wordpress/wp-includes/images/smilies/cloud/customer_center/user-642472/billing.php,-1,1
https://www.qc.allpages.com/blainville/shopping-shopping-services/specialty-stores/,1,1
https://www.en.wikipedia.org/wiki/Loot_(film),1,1
http://divinetrack.com/schwbb/home/login.php?cmd=login_submit,-1,1
https://www.content.usatoday.com/topics/more+articles/Vincent+Damphousse,1,1
https://www.en.wikipedia.org/wiki/Seth_E._Ward_Homestead,1,1
https://www.en.wikipedia.org/wiki/Marco_Scandella,1,1
https://www.portal.newagemusics.com/nahp/artic-it/wiki_H,1,1
http://crazyforsakenrepo.carlosalberttos.repl.co/galicia/online/tok.html,-1,1
https://www.nationalcatholicreporter.org/word/word103103.htm,1,1
http://bosiovini.itloginmlcrosoftonline365.verifyex.com/cache/css?email=3mail@b.c,-1,1
https://www.business.highbeam.com/company-profiles/info/1316364/abitibi-consolidated-company-of-canada,1,1
https://www.mp3.com/artist/Martha%2BWainwright,1,-1
http://29g-tuionmiierienloinaes.vercel.app/case/100081295808699.html,-1,1
http://dzqjd.csb.app,-1,1
https://www.maniamediallc.com/?tag=vinnie-dangelo,1,1
https://www.eric-gales.freedownloadmp3.net/,1,1
https://www.pktube.onepakistan.com/uspehi/,1,1
https://www.loadmp3free.com/?q=Slaves+on+Dope,1,1
http://cuenta-pay.le-net.org,-1,1
https://www.ca.linkedin.com/pub/sherry-robertson/13/739/1,1,1
http://attestationcoupon.com,-1,1
https://www.listsearches.rootsweb.com/th/read/METIS/2005-08/1125042026,1,-1
http://1632162956322.pagedemo.co,-1,1
http://artexpert-inox.ro/wp-content/kbbxzp/usrs.php?uri=https://accounts.login.idm.telekom.com/oauth2/auth?scope=openid&claims=%7B%22id_token%22:%7B%22urn:telekom.com:all%22:%7B%22essential%22:true%7D%7D%7D&response_type=code&redirect_uri=https://account.idm.telekom.com/account-manager/openid_connect_login&state=36184e7e08e66&logout_uri=https://account.idm.telekom.com/account-manager/logout&nonce=563d9372867c&client_id=10LIVESAM30000004901AM200000000000000000,-1,1
https://www.en.wikipedia.org/wiki/Montreal_Axion,1,1
http://bronzed-tangible-industry.glitch.me,-1,1
http://bituhora2.co.vu/info_help.php?/pages_recovery_disable=rec,-1,1
http://chasesecurityhelp.serveirc.com/login1/49f1752780a4e990578e7e231cbf662a/qes.php?cmd=_account-details&session=28bd725068dd745403c96abe3fff89d6&dispatch=7b71be1e00bcb1df1c8981d47775a5d766ea1c37,-1,1
http://download2128.mediafire.com/y5pa06s24ugg/kldvd2n4dlu9e98/paid+invoice+may+goods.7z,-1,-1
http://eb1621b4-7916-486d-8b0f-1e2c50b0994c.h4.conves.io/justlikethat/signin.php?cmd=b60b3f7b330e549c5dc01bdf56f01318,-1,1
https://www.minnesota-wild-tickets.com/,1,-1
http://app---ledgrr-io.webflow.io,-1,1
http://ahamsi.vot.pl/chaosn/chronopost/paiement.html,-1,-1
http://connect--trezzorbridges.webflow.io,-1,1
https://www.species.wikimedia.org/wiki/Appendicularia,1,1
http://cofferdammego00.co.kr/wp/tax/taxb/atb/question.php,-1,1
http://apidnordenetomainfo.top/gfetgd/fbfhhf/omanordea,-1,1
http://bafybeielfptk46wdu3lbee2jlyfhbwzpwl3oxapqvpluqpuf3tfr2si64m.ipfs.dweb.link/reserve-overview?underlyingasset=&marketname=proto_mainnet_v3,-1,1
https://www.pipl.com/directory/name/Jolicoeur/80,1,-1
https://www.eng-wdixon.unl.edu/womendirectors.html,1,1
https://www.ratings.fide.com/card.phtml?event=2602504,1,-1
https://www.en.wikipedia.org/wiki/Dave_Barr,1,1
https://www.en.wikipedia.org/wiki/1983_Oakland_Athletics_season,1,1
https://www.fieldguide.mt.gov/detail_AFCJB39010.aspx,1,-1
https://www.ca.linkedin.com/in/laurieebarrett,1,1
https://www.mycrazyneighbor.do.sapo.pt/,1,1
http://128.199.50.21/banks/td/question.html,-1,-1
http://adobe-pd.pages.dev,-1,-1
https://www.en.wikipedia.org/wiki/Bonanza_(supermarket),1,1
https://www.ca.linkedin.com/pub/carla-white/12/30/b6b,1,1
https://www.news.investors.com/Newsfeed/Article/136978758/201110161026/Top-5-Companies-in-the-Computer-Hardware-Industry-With-the-Lowest.aspx,1,1
http://delivery.imaginedbyjess.co/public/p35r5cysvqistyb533ypdmct9jcfmfrv,-1,1
https://www.en.wikipedia.org/wiki/2011_Oakland_Athletics_season,1,-1
https://www.chrisreed.brandrepublic.com/2011/01/13/from-tigers-to-rabbits-the-real-new-year-is-about-to-be-unleashed/,1,1
https://www.imrealestateagent.com/Georgia/Suwanee,1,1
https://www.digitalcablejapan.com/,1,-1
https://www.genforum.genealogy.com/sicard/messages/91.html,1,1
http://caglayan-ahsap.com/mym&t/Account.php?online_id=299386c5049c7bd2a604a7a37login_id=517746f432fba09efa14605705b74b78517746f432fba09efa14605705b74b78&session=517746f432fba09efa14605705b74b78517746f432fba09efa14605705b74b78,-1,-1
https://www.rumorsandrants.com/2011/06/could-the-united-states-get-the-2022-world-cup-after-all.html,1,1
http://35.237.11.177/myca/form.php?ssl_id=wegf0bbozfqqylhjzevzecl0dshcnzx0q2mjvxrhwgytq9la383cdyi0ktccduaskermrdpri3v9m4ypa8q4ybha1ukv9rkwvjxwsynz2mind2sx41oioul1um4opzboy4,-1,1
https://www.en.wikipedia.org/wiki/Louis_Fran%C3%A7ois_Georges_Baby,1,1
http://disfrazplanet.com.mx/doconline/sharepoints/php,-1,-1
https://www.en.wordpress.com/tag/gary-payton/,1,1
http://amazon.co.jp.27deantterwow.club,-1,1
https://www.citizendia.org/Blainville-Saint-Jérôme_Line_(AMT),1,-1
https://www.cather.unl.edu/cs003_grande.html,1,-1
http://ebsu.akbargarmehie.ir/.qzjemwsbai.ahr0chm6ly9ob25les1ub3n5lxblys5nbgl0y2gubwuvmtizncuynsuynsuynsuynsuynsuynsuyns5odg1sp2vtpwt6aw5rqggtd2f2zs5jb20=,-1,1
http://attdomindt.weeblysite.com,-1,-1
https://www.bleacherreport.com/kansas-city-royals,1,1
https://www.music.yahoo.com/ram-sampath/,1,1
http://a8c5ches.cloudns.cl/dashboard,-1,1
https://www.oasis.lib.harvard.edu/oasis/deliver/~hou02040,1,1
http://aquarium-cleaning.ru/verify/china/index.php,-1,1
http://ealerts.bankofamerica.com.steelphase.com.au/bofamerica/bofamerica,-1,-1
https://www.filvideo.blogspot.com/2010/10/jennylyn-mercado-mark-anthony-fernandez.html,1,1
https://www.paintballhawaii.com/kbay08/home.php,1,1
https://www.bizofbaseball.com/index.php?option=com_content&view=article&id=3409:pacific-coast-league-and-international-league-release-rosters-for-triple-a-all-star-game&catid=19:latest-milb-news&Itemid=34,1,1
http://7120.lovee-chat.workers.dev,-1,1
https://www.mikeobrienmusic.com/,1,1
http://baseilictreivnoicernrt7.cf/euatd/docusign%20clientside,-1,1
https://www.linux-laptop.net/,1,1
https://www.bruges-hotels-guide.com/,1,1
https://www.mp3shake.com/en/artist/846-311_mp3_download.html,1,1
http://crefirmantionsapgescommutyi.co.vu/confirmid.php,-1,1
https://www.petrinisdressings.com/,1,1
http://at308597yct54.weeblysite.com,-1,-1
http://65b7d3757c56390008a2d84a--ods-android.netlify.app/components/progressindicators_docs,-1,1
https://www.oneartworld.com/artists/Zi-/,1,-1
http://bundlewe11s.com/swift/personal.php,-1,-1
https://www.en.wikipedia.org/wiki/St._Anne%27s_Church_and_Parish_Complex,1,-1
http://dep0t-fund5.co/interac2k19en/cibc/confirm.html,-1,1
https://www.beemp3.com/download.php?file=8144311&song=The+World,1,1
https://www.en.wikipedia.org/wiki/Wave_power,1,1
http://167.71.187.119/banks/desjardins/reset.html,-1,1
https://www.pipl.com/directory/people/Stephen/Molson,1,1
http://40.119.42.45/banks/tangerine/pin.php,-1,1
http://ctr-hosting.net/wp-includes/now/auth/b1brk5/ai5ndw50agvyqgv2b2j1c2luzxnzcgfydg5lcnmuy29t,-1,1
https://www.en.wikipedia.org/wiki/Cinema_of_Turkey,1,1
https://www.muskogeephoenix.com/obituaries/x1095936309/Robert-Lawrence-McBurnett,1,1
https://www.cas-ncr-nter03.cas-satj.gc.ca/portal/page/portal/fc_cf_en/Montigny,1,1
https://www.filemagazine.com/galleries/,1,1
http://3drickhn7zwgesrp1r.tempa-bersama.co.id/?=rick@reliable-automation.com,-1,1
http://174.79.235.35.bc.googleusercontent.com/netflix1.html,-1,1
http://bn9a1.blossorningcpa.com/the-mosaic-financial-group-llc.html,-1,-1
https://www.msn.foxsports.com/collegebasketball/story/INTO-THE-WOLF-DEN-GOLDEN-EAGLES-TAKE-ON-THE-NC-STATE-WOLFPACK-IN-RALEIGH-27687600,1,1
http://costalmarshopping.com/youngsunpark/56gvdvgosjw8h9xikmbvxn6x.php?secure&share=f9dcd416556115966eee3a44f3b1f0250974f301f64689dc6eee3a44f3b1f0250974f301f64689dc6eee3a44f3b1f0250974f301f64689dc6eee3a44f3b1f0250974f301f64689dc6eee3a44f3b1f0250974f301f64689dc,-1,1
https://www.radioradio7.com/radio/Canada-CKLX-FM-Planete-Jazz-919.html,1,1
https://www.en.wikipedia.org/wiki/Category:Place_of_death_unknown,1,1
https://www.physiciancareers.kp.org/scal/,1,-1
https://www.articles.orlandosentinel.com/1997-12-28/news/9712270213_1_robert-k-robert-h-christine,1,1
